sid,sense_lemma,num_relations,sense_def
13968603,鍵盤,1,用來諷刺喜歡坐在電腦前面充專家或是其他腳色的網路使用者。
07093701,敦,1,姓。
13979001,記號,1,用作標示的符號。
07093604,描,1,比喻以過多的言語來陳述事件以企圖掩飾真相。
09265801,灶,1,姓。
07093603,描,1,用金、銀粉或其他類似材料，在器物上做出線條圖案等裝飾。
08053101,焦,1,姓。
10000201,幼兒,1,一歲以上至學齡前的兒童。
07116201,柳,1,姓。
09163101,噓,1,表示反對。
09157302,颯,1,模擬空氣摩擦特定物體所產生的聲音。
07094002,湧,1,波鋒呈半圓形，波長、波速皆特別大的海浪。
07094302,絮,1,衣物、寢具等內鋪置的彈製過的夾層物。
13820801,荒謬,1,形容比喻特定對象不合常理。
10000502,食物鏈,1,比喻多個特定對象間彼此影響的連帶關係。
10000501,食物鏈,1,生態系統中各種生物間由攝食關係形成的系統。
10000401,幼體,1,尚未脫離母體或脫離母體不久的生命體。
10000301,旱澇,1,乾旱和水災。
09163603,嘰,1,模擬小雞的叫聲。
08052901,焦,1,計算功與能的單位，以一牛頓的力使特定物體沿力的方向移動一公尺所做的功，或該物體所獲得的能，為一焦耳。
09163602,嘰,1,模擬蟬的叫聲。
13820802,荒謬,1,形容極其錯誤，到了可笑的地步。
07094301,絮,1,古代指粗製的棉布。
09163601,嘰,1,模擬小鳥的叫聲。
09163102,噓,1,表示反對。
07094003,湧,1,比喻大量聚集的特定對象朝同一方向行進。
09265701,腐,1,豆漿煮開後，加入鹽滷或石膏使其凝結成塊，再除去部分水分而成的食品。
10000101,平均值,1,將總數依等份計算所得的數值。
07093602,描,1,在顏色淡或需要修飾的線條上反覆塗抹。
07116302,柳,1,柳宗元的作品。
09162604,劈,1,比喻一見到特定對象就立刻做後述動作。
09312101,殺蟲劑,1,用以消滅昆蟲的化學製品。
14102501,放屁,1,從肛門排出臭氣。
09266301,麥,1,姓。
09158005,鳳,1,比喻有成就的女子。
09158004,鳳,1,形容屬於中國古代后妃的。
09158003,鳳,1,對中國古代后妃的尊稱。
09158002,鳳,1,以鳳為形象製成的人造物。
14109502,摩擦,1,人與人之間的衝突。
09158001,鳳,1,東方傳說中代表吉祥的雄性百鳥之王。
09312001,氣溫,1,空氣的溫度。
09157804,魂,1,比喻特定對象最重要、最具意義的部分。
09311901,樹葉,1,樹木的葉子。
09311701,豐沛,1,形容水量充足。
07093404,寓,1,比喻將特定意義藉其他特定對象表現出來。
09157401,颱,1,發生在西太平洋或印度洋上，由強烈熱帶性低氣壓或熱帶氣旋所引起的強度達到特定標準的風暴。
09312301,塑膠,1,以高分子量的合成樹脂為主要成分的有機化合物，就有加工成型的塑性。
09266201,麥,1,一種將音波轉換成電流，使聲音放大的裝置。為英語microphone的音譯。
09266001,亨,1,姓。
07116402,柳,1,柳公權的作品。
07093601,描,1,在特定文字或圖樣上，依照其輪廓寫出或畫出一樣的文字或圖樣。
09312501,小魚,1,體型較小的魚。
07116401,柳,1,唐代書法家，字誠懸，書法習自顏真卿，更加遒勁豐潤，世稱「柳體」。
14073201,準確,1,形容精確地符合特定標準。
09265901,亨,1,計算電感的單位。一亨利等於封閉電路上之電流以每秒一安培之變率變化所生之電動勢為一伏特時，該電路之電感。
14073202,準確,1,形容比喻精確地預測特定事情發展。
14076601,遺棄,1,不顧原本對後述對象的責任，主動切斷與之間的連結。
09158801,摳,1,用指甲、爪子或類似的工具去除物體表面的物質。
09162101,銣,1,金屬元素之一，化學符號為Rb，呈銀白色，質軟易融，在空氣中極易氧化。
09158802,摳,1,形容比喻花錢不大方的。
14087201,補充,1,針對後述對象不足的部分提供所需。
14095001,拋棄,1,將不需要或不想要的事物拋下、扔掉。
14095002,拋棄,1,不顧原本對後述對象的責任，主動切斷與之間的連結。
14095003,拋棄,1,主動不要特定資格或權益。
08004901,仁,1,姓。
06595802,貓,1,以貓為形象製成的人造物。
07078402,倫,1,事物的條理。
05195905,片,1,片狀的食材的單位。
05192903,瓶,1,計算成瓶物品的單位。
05193102,門,1,形狀像門，用於打開或關閉儲藏裝置的部件。
05193103,門,1,形狀像門的球類競賽裝置，當球進入此裝置即得分。
05193105,門,1,比喻在競爭中的資格。
05193106,門,1,家族。
05193107,門,1,有共同的傳承，學習與實行同一套技能的團體。
05193108,門,1,宗教或知識領域上的派別。
05193202,團,1,計算向特定中心聚集但無固定形狀的物體的單位。
05193204,團,1,計算後述狀態的單位。
05193206,團,1,計算聚集在一起從事特定活動的人的單位。
05193403,發,1,使乾的食材泡水膨脹。
05194301,可見,1,形容視覺可以看得到的。
05194302,可見,1,後述對象廣泛存在而容易察覺。
05194802,害怕,1,對自己所不能掌握的事所產生的不安情緒。
05195101,等於,1,後述數值為前述運算的結果。
05195102,等於,1,由前述事件可推得後述結論。
05195103,等於,1,以後述對象比喻前述對象。
05195301,想像,1,在心中思考創造出新的對象。
05195402,就是說,1,表在對話中贊成前一位說話者的看法。
05195403,就是說,1,無義。表停頓語氣。
05195902,片,1,平而薄的物體的單位。
05192902,瓶,1,成瓶物品的單位。
05192608,票,1,計算商業行為次數的單位。
05192607,票,1,計算大量物品的單位。
05191201,免得,1,連接說話者希望藉前述事件避免的假設事件。
05189002,沙國,1,沙國的文化。
05189603,計較,1,辦法。
05189902,驗證,1,以實際體驗對理論提供的證明。
05190202,判決,1,法院對定罪對象做出的決定。
05190204,判決,1,裁判對比賽過程或結果做出的決定。
05190401,不法,1,形容以違反法律為常態的。
05190403,不法,1,不法的行為。
05190801,不知不覺,1,表沒有察覺到。
05190802,不知不覺,1,表在沒有主動意識下發生。
05191602,給付,1,依據合約或法條付給特定對象的金額。
05192606,票,1,計算成群的人的單位。
05192503,圈,1,計算圈狀物的單位。
05192504,圈,1,圓形的符號，人類用來表示肯定。
05192507,圈,1,計算物體維持本身的軸心，做出的連續改變方向的運動的單位。
05192509,圈,1,計算物體繞著軸心，做出的圓周運動的單位。
05192512,圈,1,同一緯度的點所連結起來的頭尾相連的假想線。
05192514,圈,1,麻將局數的單位，四位參與者都輪流當過莊家即稱為一圈。
05192515,圈,1,計算麻將局數的單位，四位參與者都輪流當過莊家即稱為一圈。
05192516,圈,1,計算事件從開始到結束的過程的單位。
05192603,票,1,計算選票的單位。
05195903,片,1,計算平而薄的物品的單位。
05195906,片,1,計算片狀的食材的單位。
05168205,排,1,用竹子、木頭或其他類似材質編成的大型片狀水上交通工具。
05195909,片,1,影音作品壓製成的產品的單位。
05198208,就,1,引介事件遵循的基礎。
05198308,就,1,表確定範圍。
05198309,就,1,表對事件的主觀評價不高。
05198314,就,1,表前述對象的堅持，通常與預期條件相反。
05198403,予,1,代動詞，後接含移轉動作的名詞事件。
05198801,須,1,姓。
05199202,外傳,1,在正史之外所寫的傳記。
05199203,外傳,1,非正式，著重趣味性的傳記。
05199401,關門,1,關口的門。
05199601,董事,1,法人機構中選出來代表股東或會員進行決策的人。
05199701,監事,1,法人機構中選出來代表股東或會員監督決策進行的人。
05200101,廚子,1,以烹飪為職業的人。
05200401,煞到,1,心理受到外來不祥東西的干擾。
05200402,煞到,1,男女間產生強烈吸引力。
05200502,報價,1,賣方所提出的商品售價。
05200601,咧,1,嘴角向兩邊伸展而使嘴巴張開。
05200801,煞,1,指凶神。
05201301,推辭,1,藉口。
05201602,異常,1,形容不平凡。
05201701,頗,1,姓。
05201901,隨機,1,表利用所有遇到的機會。
05198203,就,1,利用。
05198202,就,1,在對比下選擇後述事物。
05198101,催,1,姓。
05195920,片,1,計算特定範圍內一致的氣氛的單位。
05195911,片,1,大面積的自然景觀的單位。
05195912,片,1,計算大面積的自然景觀的單位。
05195913,片,1,視覺上大面積的建築物集合體的單位。
05195914,片,1,計算視覺上大面積的建築物集合體的單位。
05195915,片,1,計算牆或窗戶的單位。
05195916,片,1,計算特定範圍內一致的景象的單位。
05195917,片,1,計算均勻分佈的光線或顏色的單位。
05195918,片,1,計算大量且一致的聲音的單位。
05195919,片,1,計算大量且一致的主張的單位。
05195921,片,1,計算人的心理狀態的單位。
05198001,率,1,姓。
05196101,句,1,能夠表達完整意思的語言單位。
05196602,太,1,形容後述尊稱謂再往上一輩的。
05196701,大家,1,代指一定範圍內所有的人。
05197201,看,1,監視管理。
05197301,看開,1,形容心胸開放，不再受影響。
05197401,看慣,1,因為經驗多而接受。
05197501,看上,1,因符合標準而選擇後述對象。
05197601,看懂,1,了解。
05197801,奉,1,姓。
05188602,柏林,1,柏林的文化。
05188502,遊樂區,1,遊樂區的建築物及建築物所在的位置。
05188402,芝加哥,1,芝加哥的文化。
05188201,明知,1,明確知道。常後接轉折語氣。
05173401,令兄,1,代指聽話者的哥哥。
05173801,家姊,1,代指說話者的姊姊。
05175101,受困,1,行動被限制而無法脫身。
05175501,置之不理,1,對於需要處理的事不加以處理。
05175602,領銜,1,在行動中帶頭。
05175801,省得,1,連接說話者希望藉前述事件避免的假設事件。
05176901,疏於,1,對後述事件因不重視而不常做。
05177103,恕,1,請聽話者不要計較後述事件的客套話。
05177301,其一,1,連接列舉事件中的第一項。
05177302,其一,1,代指前述事件中的一項。
05177502,主治,1,主要用於治療後述病症。
05177503,主治,1,形容專長治療的範圍。
05177602,捐助,1,幫助他人的財物。
05177801,有加,1,表強調程度高出預期。
05178101,召,1,周朝國名，在今陜西鳳翔一帶。
05178501,四起,1,前述事件到處發生。
05178704,捉迷藏,1,比喻不直接、故意使他人難以猜測的言語行為。
05178705,捉迷藏,1,比喻言語行為不直接，故意使他人難以猜測。
05179601,子貢,1,春秋時代孔子弟子，姓端木，名賜，字子貢。
05179701,岳飛,1,中國南宋時期著名將領，字鵬舉，諡武穆。
05180201,薛,1,姓。
05173201,家祖,1,代指說話者的祖先。
05173001,令郎,1,代指聽話者的兒子。
05172303,相當,1,形容相差很少，幾乎相同。
05169802,分成,1,按前述比率來分配財物。
05168210,排,1,在正式表演前演練表演內容。
05168212,排,1,計算多個特定對象排列成行或成列的集合體的單位。
05168213,排,1,軍隊編制之一，隸屬在連之下，班之上。
05168214,排,1,計算軍隊中排的單位。
05168302,富,1,有很多錢財的人。
05168701,周,1,計算起點與終點重複的運動次數的單位。
05168902,不可以,1,表不具事件成立的合理條件。
05169001,廿,1,數目字。整數，二十。
05169503,副,1,符合。
05170207,喊,1,表達後述感受，通常為負面。
05171915,套,1,計算成組搭配好的事物的單位。
05170703,報告,1,以書面方式所做的陳述。
05170704,報告,1,提醒語。用於提醒較有權力的人注意。
05171403,剛剛,1,表數量完全吻合。
05171907,套,1,比喻投資的資金因特定原因而無法流通運用。
05171908,套,1,比喻將其他特定對象拿來當作自己的使用。
05171909,套,1,兩個以上的特定對象互相銜接或重疊。
05171910,套,1,用於河流或山勢轉折彎曲的地方的名稱。
05171912,套,1,比喻利用和他人的交情，希望可以獲得好處。
05171914,套,1,成組搭配好的事物的單位。
05180401,恣意,1,表放縱自己的意思，沒有節制地做後述動作。
05180402,恣意,1,形容情感抒發不受任何限制。
05180701,民主黨,1,美國兩大主要政黨中較早成立的政黨。
05187102,演藝,1,專指與電影、電視或流行音樂相關的工作。
05184701,石器,1,用石材製成的器具。
05185201,億,1,數目字。整數，萬的一萬倍。
05185701,知情,1,知道事件的實際狀況。
05186101,加值,1,增加特定對象的價值或品質，同常是服務或資源。
05186102,加值,1,透過讀卡機將金錢儲存至特定卡片中。
05186503,關係,1,前述事件對後述事件有影響。
05186505,關係,1,性關係。
05186702,進攻,1,比喻加入特定領域並在其中發展。
05187101,演藝,1,通指表演藝術。
05187201,必修,1,按規定必須修習後述課程。
05184104,仙,1,比喻同類對象中特別出眾的個體。
05187203,必修,1,形容必須體驗的。
05187302,抨擊,1,強烈批評特定對象的言語或文字。
05187402,診斷,1,醫生對病人病情的判斷。
05187601,儘快,1,表要求加快速度。
05187703,河南,1,河南的文化。
05187901,沿岸,1,陸地和水域相接的範圍。
05188001,中途,1,離開起點尚未到終點的地方。
05188002,中途,1,在事件進行中。
05188103,頭部,1,走勢圖上成交量大或價位高的區段。
05184105,仙,1,對利用前述媒介所召喚來的靈性存在物的尊稱。
05184103,仙,1,人類對自然物賦予靈性後對其的尊稱。
05180702,民主黨,1,民主政黨之一。
05182404,中性,1,形容詞彙不帶有褒貶色彩。
05180801,武松,1,中國章回小說「水滸傳」中的人物，武藝高強，性格急俠好義，曾徒手打死猛虎。
05180901,塞尚,1,法國後期印象派畫家，以球體、圓柱體、圓錐體表現自然物的畫風深深影響後來的立體派，被譽為現代畫之父。
05180902,塞尚,1,賽尚的作品。
05181202,首先,1,連接時間順序為第一的列舉事項。
05181601,留念,1,留作紀念。
05181902,過敏,1,身體因接觸到特定物質而產生的異常反應。
